block,bin,mining_area,pit_name,bench_rl,tonnes_wt,pot_ore_wt,pot_ore_dt,hg_l_wt,hg_l_dt,hg_l_fe,hg_f_wt,hg_f_dt,hg_f_fe,lg_l_wt,lg_l_dt,lg_l_fe,lg_f_wt,lg_f_dt,lg_f_fe
224,30,BW,s10w1,1160,0.00576731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,50,BW,s10w1,1160,0.276020384,0.276020384,0.266158122,0.115699014,0.112769302,59.74086707,0.160743908,0.15338882,57.33063572,0.098583543,0.094640201,61.50375008,0.102860094,0.092574085,61.18628927
226,50,BW,s10w1,1170,0.127768137,0.127768137,0.122727062,0.052874825,0.05142382,59.47773813,0.074986342,0.071303241,57.01905399,0.045192858,0.043385144,61.06563905,0.048547298,0.043692569,61.02729439
227,50,BW,s10w1,1180,0.01247572,0.01247572,0.011964385,0.00493285,0.004794847,58.73594058,0.007554732,0.007169538,56.51982594,0.004133188,0.00396786,60.82950183,0.004866409,0.004379768,60.90956371
228,30,BW,s10w2,1090,0.093333444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,50,BW,s10w2,1090,0.328237742,0.328237742,0.314656648,0.124291919,0.120776821,59.40857989,0.204351172,0.193879827,56.22182699,0.10479907,0.100607107,61.61121363,0.130648422,0.11758358,60.31539365
230,30,BW,s10w2,1100,0.229556269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,50,BW,s10w2,1100,1.847396221,1.847396221,1.769547617,0.675263732,0.655976573,60.44689197,1.17481878,1.113571046,56.26359655,0.594412671,0.570636164,62.04145395,0.787251624,0.708526462,59.95995977
232,90,BW,s10w2,1100,0.092728859,0.092728859,0.090410637,0.033462084,0.032792842,63.54921686,0.059707559,0.057617795,62.22241059,0.029233744,0.028064395,64.80443764,0.040418028,0.036376226,64.05519336
233,30,BW,s10w2,1110,0.287555852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,50,BW,s10w2,1110,2.187050869,2.187050869,2.094245886,0.80650771,0.783335293,60.17103299,1.38340482,1.310910593,55.69662824,0.713041964,0.684520285,61.85956991,0.910508471,0.819457624,59.58546829
235,90,BW,s10w2,1110,0.202983019,0.202983019,0.197908444,0.073248339,0.071783372,63.52155561,0.130699557,0.126125073,62.13146786,0.063968595,0.061409851,64.78015578,0.088416457,0.079574811,64.00926625
236,30,BW,s10w2,1120,0.415616381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,50,BW,s10w2,1120,0.875916568,0.875916568,0.841576402,0.330567313,0.321584396,60.19652595,0.546836581,0.519992006,56.60054579,0.286693782,0.27522603,62.15787408,0.347901193,0.313111074,60.51911399
238,90,BW,s10w2,1120,0.161665404,0.161665404,0.157623769,0.058338487,0.057171717,63.64981238,0.104095391,0.100452053,62.55315415,0.051020113,0.048979309,64.89278463,0.070633219,0.063569897,64.22254754
239,30,BW,s10w2,1130,0.02362156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,50,BW,s10w2,1130,0.944748327,0.944748327,0.910707321,0.365064954,0.355704974,60.12485522,0.58166699,0.555002347,57.7381563,0.302746767,0.290636896,62.46950967,0.365108319,0.328597487,61.72192081
241,90,BW,s10w2,1130,0.282917073,0.282917073,0.275844146,0.10217538,0.100131873,63.79407938,0.182085257,0.175712273,62.98664067,0.089589681,0.086006093,65.0192153,0.124450617,0.112005555,64.4718648
242,30,BW,s10w2,1140,0.081120693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,50,BW,s10w2,1140,1.519522553,1.519522553,1.464576067,0.592724083,0.577467481,60.10486822,0.929805406,0.887108586,57.81545644,0.488825128,0.469272123,62.54774044,0.580214318,0.522192886,61.74842498
244,90,BW,s10w2,1140,0.652465127,0.652465127,0.636153499,0.235553652,0.230842579,63.63207827,0.420011316,0.40531092,62.482791,0.206162326,0.197915833,64.87528154,0.285560317,0.257004285,64.20886202
245,30,BW,s10w2,1150,0.002603803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,50,BW,s10w2,1150,1.636217867,1.636217867,1.577772058,0.644065011,0.627620175,60.08575151,0.995401284,0.950151883,57.91101153,0.525808738,0.504776388,62.63444932,0.620055794,0.558050215,61.7780346
247,90,BW,s10w2,1150,0.595077906,0.595077906,0.580200958,0.216693056,0.212359194,63.54521187,0.381183176,0.367841765,62.27309263,0.189589552,0.18200597,64.76886921,0.258592792,0.232733513,64.08697726
248,30,BW,s10w2,1160,0.009538381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,50,BW,s10w2,1160,1.675196782,1.675196782,1.612889087,0.669208727,0.651709745,59.52108724,1.008679747,0.961179343,57.24887418,0.53638934,0.514933766,62.35095234,0.616869732,0.555182759,61.38213291
250,90,BW,s10w2,1160,0.251536559,0.251536559,0.245248145,0.091012763,0.089192508,63.56141539,0.161715687,0.156055638,62.25141434,0.079530523,0.076349302,64.8151733,0.1095285,0.09857565,64.06894595
251,30,BW,s10w2,1170,0.000679963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,50,BW,s10w2,1170,1.527116207,1.527116207,1.47093888,0.60809625,0.592329381,59.7330753,0.921656752,0.878609501,57.53325191,0.493631856,0.473886582,62.41788742,0.567433833,0.51069045,61.56396249
253,90,BW,s10w2,1170,0.114907101,0.114907101,0.112034424,0.041465312,0.040636006,63.50099346,0.073987998,0.071398418,62.06386271,0.036200342,0.034752328,64.76194815,0.050027113,0.045024402,63.97434179
254,30,BW,s10w2,1180,0.003889703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,50,BW,s10w2,1180,1.217887114,1.217887114,1.17411167,0.478054153,0.465825165,59.92268845,0.742257866,0.708286505,57.68034896,0.391127673,0.375482566,62.43620552,0.462517289,0.41626556,61.65650791
256,90,BW,s10w2,1180,0.223275244,0.223275244,0.217693363,0.080592177,0.078980334,63.42210412,0.143744072,0.138713029,61.80430997,0.070300537,0.067488515,64.69251392,0.09701394,0.087312546,63.84218969
257,30,BW,s10w2,1190,0.000676772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,50,BW,s10w2,1190,0.903011656,0.903011656,0.871326415,0.352974571,0.344097278,60.20300824,0.552024563,0.527229136,57.84279499,0.293090139,0.281366533,62.44095624,0.349292266,0.314363039,61.72047452
259,90,BW,s10w2,1190,0.229599431,0.229599431,0.223859445,0.082936952,0.081278213,63.3923066,0.14775257,0.142581231,61.69731653,0.072327071,0.069433988,64.66627813,0.09965133,0.089686197,63.78785511
260,30,BW,s10w2,1200,0.0057348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,50,BW,s10w2,1200,0.657555702,0.657555702,0.637285328,0.254044552,0.248205211,60.64190147,0.405590791,0.389080116,58.21379563,0.215428373,0.206811238,62.45983302,0.264715025,0.238243523,61.89996632
262,90,BW,s10w2,1200,0.083845134,0.083845134,0.081749005,0.030434064,0.029825382,63.34252459,0.053806863,0.051923623,61.57607263,0.026535407,0.025473991,64.62378758,0.03627796,0.032650164,63.72202083
263,30,BW,s10w2,1210,0.001861211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,50,BW,s10w2,1210,0.368901217,0.368901217,0.357325808,0.148141249,0.144691473,60.26050234,0.221774553,0.212634334,57.65248074,0.125282205,0.120270917,62.05793681,0.143754061,0.129378655,61.48104068
265,90,BW,s10w2,1210,0.006589921,0.006589921,0.006425173,0.002378035,0.002330474,63.19550981,0.004243211,0.004094698,61.05946757,0.002069717,0.001986928,64.49317257,0.002848332,0.002563499,63.46441003
266,30,BW,s10w2,1220,0.025390873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,50,BW,s10w2,1220,0.071611414,0.071611414,0.068717179,0.030447956,0.029606615,58.83322221,0.041190815,0.039110564,56.01066658,0.02493149,0.023934231,60.94850076,0.025389766,0.022850789,60.37227207
268,30,BW,s10w2,1230,0.011916461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,50,BW,s10w2,1230,0.004274106,0.004274106,0.004105738,0.001691379,0.001645416,58.84298634,0.002588161,0.002460323,56.63644376,0.001419574,0.001362791,60.90698413,0.001671585,0.001504426,60.96424538
270,30,BW,s10w2,1240,0.000270288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,50,BW,s10w3,1150,0.169970242,0.169970242,0.163473506,0.065643002,0.063889959,60.18314326,0.104612595,0.099583547,57.9661358,0.054906939,0.052710661,62.64927481,0.064163239,0.057746915,61.89551325
272,50,BW,s10w3,1160,0.302072879,0.302072879,0.289035723,0.121613911,0.118074781,58.90246154,0.180551352,0.170960942,56.52216497,0.095302892,0.091490776,62.06168162,0.107412252,0.096671027,60.94545358
273,50,BW,s10w3,1170,0.24793781,0.24793781,0.237221037,0.099695548,0.096789242,58.78625025,0.148315929,0.140431795,56.53136872,0.077499559,0.074399577,62.07639236,0.08791227,0.079121043,60.9526464
274,30,BW,s10w3,1180,0.004268258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,50,BW,s10w3,1180,0.198361983,0.198361983,0.190799947,0.089933441,0.0875639,59.30326483,0.108491844,0.103236047,56.18356609,0.075208816,0.072200463,61.1464884,0.066529479,0.059876531,60.1301172
276,30,BW,s10w3,1190,0.001689842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,50,BW,s10w3,1190,0.167166922,0.167166922,0.161081285,0.07645353,0.074510162,59.33416734,0.090826161,0.086571124,56.18541836,0.064799923,0.062207926,60.9844384,0.056664661,0.050998195,60.10504872
278,50,BW,s10w3,1200,0.14662608,0.14662608,0.140723799,0.068300575,0.066397531,59.01475801,0.078221851,0.074326268,55.84696576,0.057125615,0.054840591,60.58885913,0.050625281,0.045562753,59.83303735
279,50,BW,s10w3,1210,0.06629298,0.06629298,0.063572967,0.02956662,0.028741106,58.86578161,0.036709886,0.034831862,55.90784633,0.024698451,0.023710513,60.64033487,0.023810304,0.021429273,60.09389981
280,10,k7,17s5,1170,0.169421999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,68,k7,17s5,1170,0.012900567,0.012900567,0.01232,0.006493,0.006299,55.12033656,0.006371,0.006021,48.74107291,0.00444,0.004263,56.86066151,0.002601,0.002341,55.54762922
282,10,k7,17s5,1160,0.474277651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,30,k7,17s5,1160,0.014823349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,51,k7,17s5,1160,0.103933081,0.103933081,0.101086,0.053003,0.051944,60.8083513,0.050922,0.04914,57.82539683,0.047258,0.045369,61.83726774,0.034984,0.031486,61.12246713
285,52,k7,17s5,1160,0.048260479,0.048260479,0.046322,0.024416,0.023684,60.52060463,0.023955,0.022638,57.25580882,0.021421,0.020565,61.52929735,0.015868,0.014282,60.8088503
286,53,k7,17s5,1160,0.003093166,0.003093166,0.003004,0.001666,0.001633,62.33190447,0.00142,0.001371,61.72355945,0.001445,0.001388,63.82132565,0.000972,0.000875,62.93828571
287,55,k7,17s5,1160,0.012609344,0.012609344,0.012279,0.006978,0.006839,61.12180143,0.005636,0.005439,60.31255746,0.005814,0.005582,62.99480473,0.003657,0.003292,62.15218712
288,56,k7,17s5,1160,0.011675291,0.011675291,0.011263,0.010585,0.010268,54.33735878,0.011397,0.010771,49.4459196,0.006407,0.006151,57.57015119,0.004854,0.004369,56.76058595
289,57,k7,17s5,1160,0.200215603,0.200215603,0.191309,0.10539,0.10223,58.13541035,0.103401,0.097715,53.49730338,0.083466,0.080128,59.47940795,0.056903,0.051214,58.56439645
290,58,k7,17s5,1160,0.093102929,0.093102929,0.089826,0.047928,0.046706,59.61949214,0.047341,0.045156,55.98558331,0.04043,0.038814,60.85064667,0.029573,0.026617,60.0745764
291,59,k7,17s5,1160,0.216789461,0.216789461,0.208827,0.110601,0.107723,59.67849948,0.108371,0.103264,55.95967617,0.093949,0.090192,60.83262374,0.068034,0.061232,60.05954403
292,63,k7,17s5,1160,0.001831978,0.001831978,0.001767,0.005212,0.005056,57.11273734,0.005114,0.004833,51.87937099,0.003936,0.003779,58.58322307,0.002566,0.00231,57.56406926
293,10,k7,17s5,1150,0.196623231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,30,k7,17s5,1150,0.010237752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,51,k7,17s5,1150,0.117304432,0.117304432,0.114005,0.059665,0.058459,61.05408919,0.058997,0.056898,58.90669268,0.051618,0.049555,62.3998991,0.040336,0.036303,61.75057158
296,52,k7,17s5,1150,0.019704119,0.019704119,0.019014,0.010022,0.009722,60.92275252,0.009832,0.009292,57.89259578,0.008936,0.008579,61.88483506,0.006698,0.006029,61.19290098
297,53,k7,17s5,1150,0.104583534,0.104583534,0.101895,0.054838,0.053742,62.05349633,0.050242,0.048484,61.36954459,0.046245,0.044396,63.60922155,0.03492,0.031429,62.83286137
298,54,k7,17s5,1150,0.046661551,0.046661551,0.045416,0.02371,0.023164,61.10896218,0.023236,0.022251,59.94265426,0.019472,0.018694,62.93120787,0.014821,0.01334,62.72796102
299,55,k7,17s5,1150,0.226102617,0.226102617,0.220423,0.118348,0.115982,61.7430722,0.109625,0.105789,60.94097685,0.098672,0.094726,63.41163989,0.074881,0.067394,62.63980473
300,56,k7,17s5,1150,0.012753393,0.012753393,0.012364,0.015358,0.014898,52.34534837,0.018651,0.017626,47.9725973,0.007491,0.007193,57.20255804,0.007552,0.006798,56.46734334
301,57,k7,17s5,1150,0.062212654,0.062212654,0.059592,0.032659,0.03168,58.34570707,0.032042,0.030281,53.82725141,0.026108,0.025065,59.66431279,0.017947,0.016153,58.7741596
302,58,k7,17s5,1150,0.044096277,0.044096277,0.04299,0.025703,0.025065,58.23131857,0.029885,0.028527,55.37792267,0.018582,0.01784,60.87696188,0.016848,0.015164,60.10366658
303,59,k7,17s5,1150,0.157384084,0.157384084,0.151244,0.08016,0.077857,59.7165059,0.078879,0.074738,56.02959672,0.067967,0.065249,60.8704961,0.049383,0.044446,60.09670162
304,61,k7,17s5,1150,0.009433769,0.009433769,0.009194,0.005025,0.004925,61.07654822,0.004422,0.004268,60.17853796,0.004097,0.003934,62.95704118,0.002884,0.002596,62.79352851
305,63,k7,17s5,1150,0.01878248,0.01878248,0.017958,0.010092,0.00979,56.85648621,0.010091,0.009537,52.08031876,0.007543,0.007242,58.56517537,0.005339,0.004806,57.62380358
306,68,k7,17s5,1150,0.003500525,0.003500525,0.003343,0.001761,0.001709,56.23639555,0.001728,0.001633,50.51500306,0.001275,0.001224,57.82598039,0.000795,0.000716,56.72486034
307,90,k7,17s5,1150,0.120535254,0.120535254,0.117518,0.062684,0.061431,62.90534095,0.05812,0.056086,62.41118996,0.054654,0.052468,64.1672448,0.041637,0.037474,63.33353792
308,10,k7,17s5,1140,0.222154359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,30,k7,17s5,1140,0.012034515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,51,k7,17s5,1140,0.006512853,0.006512853,0.00635,0.003981,0.003902,59.77293696,0.005276,0.005093,57.97113685,0.002921,0.002805,62.0973262,0.003274,0.002948,61.47048847
311,52,k7,17s5,1140,0.002237076,0.002237076,0.002153,0.001256,0.001219,59.06398687,0.001637,0.001547,56.98707175,0.000889,0.000854,61.66393443,0.000946,0.000852,61.81103286
312,53,k7,17s5,1140,0.119688225,0.119688225,0.116665,0.059942,0.058744,61.80253302,0.060702,0.058579,61.00396046,0.048783,0.046833,63.44220955,0.042873,0.038587,62.78534221
313,54,k7,17s5,1140,0.073308479,0.073308479,0.071381,0.03671,0.035964,61.33411189,0.036734,0.035415,60.41248059,0.029418,0.028243,63.13426336,0.024758,0.022283,63.03980613
314,55,k7,17s5,1140,0.266816427,0.266816427,0.260146,0.133226,0.130563,61.99841456,0.136686,0.131903,61.25123765,0.108996,0.104637,63.57394612,0.097471,0.087725,62.92322599
315,56,k7,17s5,1140,0.013510791,0.013510791,0.013173,0.017143,0.01663,52.84461816,0.022905,0.021646,48.49205396,0.008239,0.007911,57.64694729,0.009768,0.008792,56.85270701
316,57,k7,17s5,1140,0.018280844,0.018280844,0.01758,0.011892,0.011536,57.85090153,0.011976,0.011318,53.39273723,0.00916,0.008794,59.44553104,0.00644,0.005796,58.61093858
317,58,k7,17s5,1140,0.022315935,0.022315935,0.021758,0.015879,0.015442,57.71221344,0.021074,0.02002,55.11243756,0.010422,0.010006,60.79962023,0.011728,0.010556,60.12589996
318,59,k7,17s5,1140,0.004515911,0.004515911,0.004403,0.002794,0.002711,58.6484692,0.003514,0.003321,56.46642578,0.001963,0.001886,61.35153765,0.001991,0.001793,60.67930842
319,60,k7,17s5,1140,0.001455532,0.001455532,0.00139,0.001082,0.00105,56.15809524,0.001062,0.001004,50.33964143,0.000779,0.000748,57.77406417,0.000483,0.000435,56.67816092
320,61,k7,17s5,1140,0.04220184,0.04220184,0.040909,0.02059,0.020116,60.84494929,0.021713,0.020793,59.70547781,0.016215,0.015567,62.81210252,0.013972,0.012575,62.76357853
321,62,k7,17s5,1140,0.015661095,0.015661095,0.015119,0.007605,0.007378,57.79411765,0.009824,0.009284,56.20713055,0.005375,0.005161,60.61092811,0.005622,0.005061,60.42995455
322,63,k7,17s5,1140,0.001425167,0.001425167,0.001361,0.001027,0.000997,52.57973922,0.001151,0.001088,50.19301471,0.000618,0.000594,56.37542088,0.000787,0.000709,56.47108604
323,64,k7,17s5,1140,0.017386304,0.017386304,0.01668,0.007626,0.007398,56.06663963,0.011028,0.010422,50.8347726,0.004957,0.004759,59.91006514,0.005488,0.00494,57.63562753
324,90,k7,17s5,1140,0.069964128,0.069964128,0.068215,0.034074,0.033393,63.06031204,0.036082,0.03482,62.56283745,0.028911,0.027755,64.2811025,0.026819,0.024138,63.58658547
325,10,k7,17s5,1130,0.335093226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,30,k7,17s5,1130,0.014470088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,51,k7,17s5,1130,0.016891302,0.016891302,0.016469,0.008241,0.008077,61.01473319,0.010407,0.010043,59.59802848,0.006275,0.006025,62.94522822,0.006978,0.006281,62.54895717
328,52,k7,17s5,1130,0.002782225,0.002782225,0.002657,0.001324,0.001285,59.71284047,0.001794,0.001696,57.83431604,0.000954,0.000916,62.07860262,0.001075,0.000968,62.17355372
329,53,k7,17s5,1130,0.02064712,0.02064712,0.0201,0.009652,0.00946,62.17145877,0.011024,0.010639,61.40295141,0.007739,0.007431,63.68604495,0.008047,0.007243,63.11445534
330,54,k7,17s5,1130,0.059120607,0.059120607,0.057376,0.027252,0.026685,61.2221098,0.031872,0.030691,60.18819849,0.020926,0.02009,63.06002987,0.021873,0.019686,63.07538352
331,55,k7,17s5,1130,0.109224643,0.109224643,0.106494,0.05157,0.05054,62.2086664,0.060367,0.058255,61.42432409,0.041227,0.039579,63.71426767,0.044165,0.03975,63.14334591
332,56,k7,17s5,1130,0.008378418,0.008378418,0.00813,0.009999,0.0097,53.22402062,0.014383,0.013592,48.72380812,0.004793,0.004602,57.90330291,0.006304,0.005674,57.01515686
333,57,k7,17s5,1130,0.022060767,0.022060767,0.021068,0.012648,0.012269,58.22308257,0.012246,0.011573,54.18499957,0.010146,0.009741,59.94066318,0.00877,0.007893,58.57113898
334,58,k7,17s5,1130,0.006046168,0.006046168,0.005895,0.00498,0.004843,58.33470989,0.007333,0.006966,55.75681883,0.003242,0.003113,61.18952779,0.004288,0.00386,60.49870466
335,59,k7,17s5,1130,0.009237738,0.009237738,0.008822,0.00468,0.00454,58.73193833,0.004531,0.004282,54.89817842,0.003845,0.003692,60.24891658,0.003254,0.002929,58.93171731
336,60,k7,17s5,1130,0.004956044,0.004956044,0.004733,0.002331,0.002262,51.70026525,0.002613,0.00247,49.33076923,0.00133,0.001277,55.75097886,0.00178,0.001602,56.02871411
337,61,k7,17s5,1130,0.047884475,0.047884475,0.04588,0.020953,0.020418,60.49221275,0.027046,0.025769,59.07761264,0.015524,0.014904,62.5788379,0.017403,0.015663,62.68422397
338,62,k7,17s5,1130,0.01407196,0.01407196,0.013596,0.005817,0.005644,57.20003544,0.008413,0.007951,57.20500566,0.003933,0.003776,60.60063559,0.004722,0.00425,60.36752941
339,63,k7,17s5,1130,0.002400002,0.002400002,0.002292,0.002991,0.002902,55.33494142,0.002897,0.002738,50.14937911,0.002066,0.001984,58.07358871,0.002041,0.001837,56.52259118
340,64,k7,17s5,1130,0.040332832,0.040332832,0.038535,0.016731,0.01623,55.90246457,0.024194,0.022864,49.26250875,0.010792,0.010361,59.80928482,0.011364,0.010229,56.78248118
341,66,k7,17s5,1130,0.005601858,0.005601858,0.005411,0.002315,0.002246,56.96883348,0.003348,0.003164,56.97503161,0.001557,0.001495,60.45685619,0.001845,0.001661,60.22576761
342,90,k7,17s5,1130,0.043567212,0.043567212,0.042478,0.019935,0.019537,62.91329273,0.023771,0.02294,62.3358762,0.016316,0.015665,64.17223109,0.017912,0.016121,63.60697227
343,10,k7,17s5,1120,0.597145789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,30,k7,17s5,1120,0.019465708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,51,k7,17s5,1120,0.029096018,0.029096018,0.028129,0.011409,0.01117,60.62417189,0.018255,0.017581,58.31835504,0.009722,0.009334,62.36897364,0.012907,0.011617,61.96444865
346,52,k7,17s5,1120,0.0045023,0.0045023,0.004355,0.00226,0.002193,59.51892385,0.003553,0.003358,56.98808815,0.001785,0.001714,62.83313886,0.002222,0.002,61.2445
347,54,k7,17s5,1120,0.015120024,0.015120024,0.014742,0.006667,0.006534,61.10514233,0.008505,0.008208,60.01900585,0.004956,0.004758,62.98339639,0.005908,0.005318,63.10361038
348,55,k7,17s5,1120,0.024240448,0.024240448,0.023614,0.009743,0.009549,62.44570112,0.014574,0.014065,60.86740135,0.007927,0.007611,63.94324005,0.010532,0.00948,63.16234177
349,56,k7,17s5,1120,0.005377192,0.005377192,0.005155,0.005091,0.004939,55.80421138,0.007118,0.006728,50.33680143,0.003978,0.00382,58.3,0.004681,0.004214,57.55173232
350,57,k7,17s5,1120,0.094423711,0.094423711,0.090378,0.052563,0.050987,58.33502658,0.051674,0.048832,54.29908666,0.042386,0.040692,59.99958223,0.036061,0.032456,58.62130269
351,58,k7,17s5,1120,0.033372732,0.033372732,0.032048,0.017919,0.017394,58.44590089,0.020977,0.01986,54.83011078,0.014399,0.013824,60.26728877,0.014414,0.012973,59.41046789
352,59,k7,17s5,1120,0.064475097,0.064475097,0.061905,0.031441,0.030529,59.51128435,0.034869,0.03301,56.12490154,0.026699,0.025632,60.97284644,0.024196,0.021777,59.93465583
353,60,k7,17s5,1120,0.001906572,0.001906572,0.001852,0.001077,0.001045,56.04114833,0.001694,0.001601,50.68769519,0.000678,0.000651,61.60522273,0.000914,0.000823,57.75212637
354,61,k7,17s5,1120,0.014057825,0.014057825,0.013464,0.005816,0.005667,60.58073055,0.008184,0.007797,59.13184558,0.004209,0.004041,62.63474388,0.005351,0.004816,62.77387874
355,63,k7,17s5,1120,0.006690131,0.006690131,0.006419,0.005821,0.005647,56.16646007,0.005832,0.005512,51.18251089,0.004203,0.004036,58.61793855,0.003919,0.003528,57.04365079
356,64,k7,17s5,1120,0.005178815,0.005178815,0.004956,0.00212,0.002057,56.08701993,0.003066,0.002898,50.90269151,0.001379,0.001324,59.91087613,0.00146,0.001314,57.52054795
357,68,k7,17s5,1120,0.00292453,0.00292453,0.002803,0.002776,0.002693,52.59524694,0.002891,0.002732,48.6079795,0.001655,0.001589,56.44996853,0.00192,0.001728,55.49131944
358,90,k7,17s5,1120,0.02172822,0.02172822,0.021185,0.009252,0.009067,63.15958972,0.012554,0.012116,62.56041598,0.007526,0.007226,64.36451702,0.009521,0.00857,63.85647608
359,10,k7,17s5,1110,0.551066802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,30,k7,17s5,1110,0.021159146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,51,k7,17s5,1110,0.119692687,0.119692687,0.115826,0.046911,0.045873,61.03370174,0.075817,0.072847,58.59416311,0.03991,0.038314,62.90306415,0.052472,0.047226,62.11936222
362,52,k7,17s5,1110,0.006756659,0.006756659,0.006547,0.003418,0.003317,59.52034971,0.005375,0.00508,56.96771654,0.002698,0.002591,62.82593593,0.00336,0.003025,61.21487603
363,53,k7,17s5,1110,0.019528206,0.019528206,0.01904,0.007046,0.006906,63.22270489,0.012574,0.012134,61.14883798,0.006134,0.005889,64.52283919,0.008986,0.008088,63.50630564
364,54,k7,17s5,1110,0.008333369,0.008333369,0.008125,0.003006,0.002947,62.6912114,0.005365,0.005178,59.37582078,0.002602,0.002499,64.07282913,0.003786,0.003408,62.64994131
365,55,k7,17s5,1110,0.237468848,0.237468848,0.231319,0.086261,0.084537,63.01874919,0.153409,0.14804,60.63902999,0.074958,0.071961,64.34185184,0.109289,0.098361,63.25239678
366,56,k7,17s5,1110,0.018188483,0.018188483,0.01767,0.022901,0.022215,54.69484582,0.035226,0.033289,48.44525219,0.018186,0.017459,57.37653932,0.022587,0.020329,56.61478676
367,57,k7,17s5,1110,0.145702185,0.145702185,0.139323,0.078209,0.075863,58.35291249,0.079075,0.074726,54.29153173,0.063112,0.060588,60.0476662,0.054242,0.048819,58.66349167
368,58,k7,17s5,1110,0.038613003,0.038613003,0.037641,0.024384,0.02371,58.62091944,0.038234,0.036308,55.37721714,0.020298,0.019487,60.68845897,0.026146,0.023532,60.43918919
369,59,k7,17s5,1110,0.187434953,0.187434953,0.180459,0.093261,0.090838,59.76270944,0.095977,0.091464,56.33285227,0.080291,0.07708,61.03645563,0.066783,0.060106,59.80414601
370,60,k7,17s5,1110,0.005392151,0.005392151,0.005254,0.003117,0.003025,56.4307438,0.004901,0.004633,51.42780056,0.002017,0.001938,61.78431373,0.002696,0.002427,58.17305315
371,62,k7,17s5,1110,0.001740525,0.001740525,0.001697,0.001016,0.000986,57.20385396,0.001598,0.001511,52.75777631,0.000692,0.000665,61.98646617,0.000908,0.000818,58.900978
